ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
L13.3435,1131 PARADISE DR,The Village of Country Club Hills,Lake,Manufactured Home,229000,2,2,1196,,,28.95230974,-81.95224304,A,P,,248116
S14.35,617 SAN MARINO DR,The Village de La Vista,Sumter,Vera Cruz,445000,3,2,1864,2 Car Garage,,28.92993923,-81.96197659,A,P,,248521
S692.19,605 ENCONTO ST,The Village de La Vista,Sumter,Mazatlan,274700,2,2,1086,"1 Car, plus Golf Car Garage",,28.93051004,-81.95951542,A,P,,249122
S695.94,1718 SONORA ST,The Village de La Vista,Sumter,Colony,238000,2,2,1121,,,28.92582016,-81.96620553,A,P,,249308
L14.4704,1142 DEL TORO DR,The Village Del Mar,Lake,Anchor,359000,3,2,1487,2 Car Garage,,28.93208908,-81.95009287,A,P,,249191
L14.4715,1214 DEL TORO DR,The Village Del Mar,Lake,Biscayne,299000,2,2,1098,"1 Car, plus Golf Car Garage",,28.93119551,-81.95223356,A,P,,249216
L14.4828,1214 GRANADA CT,The Village Del Mar,Lake,Manufactured Home,219900,2,2,1296,,,28.93350767,-81.9516378,A,P,,249281
L14.4833,1224 GRANADA CT,The Village Del Mar,Lake,Manufactured Home,215000,2,2,1436,,,28.93308895,-81.95278456,A,P,,246785
L15.4986,711 BOLIVAR ST,The Village Del Mar,Lake,Manufactured Home,215000,2,2,1396,,,28.93012081,-81.94877886,A,P,PJknCx3chBI,249204
L15.5066,1214 MARIA CT,The Village Del Mar,Lake,Laredo,288900,2,2,1144,2 Car Garage,,28.92993787,-81.95184087,A,P,,248745
L15.5115,622 PRADO DR,The Village Del Mar,Lake,Manufactured Home,269900,2,2,1300,,,28.93088731,-81.95379024,A,P,,249315
L15.5126,1223 SANTOS PL,The Village Del Mar,Lake,Corpus Christi,279900,2,2,1398,2 Car Garage,,28.93099163,-81.95178218,A,P,,249240
L82.98,1214 FERNANDO LN,The Village Del Mar,Lake,Baja,419000,2,2,1268,"1 Car, plus Golf Car Garage",,28.93798594,-81.95309838,A,P,,248599
S640.23,3182 WILLOW BROOK LN,The Village of Glenbrook,Sumter,Devonshire,519900,3,2.5,2268,"1 Car, plus Golf Car Garage",,28.95019668,-82.0068035,A,P,,248290
S33.146,3161 BURBANK LN,The Village of Glenbrook,Sumter,Bradford,799000,3,2,2088,"2 Car, plus Golf Car Garage",Swimming Pool,28.94784758,-82.00585548,A,P,1NU9aa53xXo,248190
S33.218,3057 HILLSIDE LN,The Village of Glenbrook,Sumter,Calhoun,349500,2,2,1248,2 Car Garage,,28.94607205,-82.00354493,A,P,,247745
S37.107,1252 NILES CT,The Village of Glenbrook,Sumter,Flagler,465000,3,2,2044,2 Car Garage,,28.94399122,-82.00822819,A,P,,248442
S38.55,3270 MUNDELEIN PL,The Village of Glenbrook,Sumter,Gardenia,400000,3,2,1880,"2 Car, plus Golf Car Garage",,28.94871339,-82.00912059,A,P,BWoVo4GpEj4,249298
S39.12,3472 WORTH CIR,The Village of Glenbrook,Sumter,Lantana,889000,3,3,2257,"2 Car, plus Golf Car Garage",Swimming Pool,28.94633006,-82.01396477,A,P,HWyiJmF-2dg,249301
S39.226,3400 CARBONDALE CT,The Village of Glenbrook,Sumter,Willow,359900,3,2,1468,2 Car Garage,,28.9473289,-82.01219629,A,P,,248703
S8.25,1108 SAN ANTONIO LN,The Village Hacienda,Sumter,La Paloma,379900,2,2,1480,2 Car Garage,,28.94144401,-81.9637711,A,P,,249343
S844.14,1227 CADIZ TER,The Village Hacienda,Sumter,Charlotte,624900,3,2,1497,2 Car Garage,,28.94393464,-81.96294253,A,P,,248973
L22.5993,522 LOMA PASEO DR,The Village La Reynalda,Lake,Belmont,579000,3,2,1959,2 Car Garage,,28.92778546,-81.94230916,A,P,8U95aNyimd0,249297
L22.6001,538 LOMA PASEO DR,The Village La Reynalda,Lake,Rancho Mirage,729000,3,2,2273,"2 Car, plus Golf Car Garage",,28.92779089,-81.9440207,A,P,,248597
L23.6152,108 COSTA MESA DR,The Village La Zamora,Lake,Vera Cruz,439900,3,2,2026,2 Car Garage,,28.9172081,-81.94542646,A,P,,247740
S634.68,1660 BELLE GROVE DR,The Village of Belle Aire,Sumter,Woodlawn,299000,2,2,1190,"1 Car, plus Golf Car Garage",,28.95461916,-81.99945106,A,P,LJB_CmZggf8,246751
S611.73,3111 CARROLLTON CT,The Village of Belle Aire,Sumter,Woodlawn,285000,2,2,1278,"1 Car, plus Golf Car Garage",,28.95862335,-82.00650278,A,P,,246915
S41.93,3436 RICHMOND DR,The Village of Belle Aire,Sumter,Austin,309500,2,2,1148,"1 Car, plus Golf Car Garage",,28.95785292,-82.01366869,A,P,,248147
S41.104,3366 RESTON DR,The Village of Belle Aire,Sumter,Stetson III,399000,3,2,1392,2 Car Garage,Swimming Pool,28.95633513,-82.01112102,A,P,UdPnDpwetPk,248523
S612.81,3565 ROANOKE ST,The Village of Belle Aire,Sumter,Colony,279000,2,2,1156,"1 Car, plus Golf Car Garage",,28.95726174,-82.0137021,A,P,,247737
L17.5432,1117 SAN REMO LN,The Village Mira Mesa,Lake,Corpus Christi,299000,2,2,1383,2 Car Garage,,28.92878488,-81.94976682,A,P,,247843
L17.5650,508 DEL MAR DR,The Village Mira Mesa,Lake,Laredo,279711,2,2,1279,2 Car Garage,,28.92632893,-81.94965606,A,P,,248561
L19.5890,206 DESOTA CT,The Village Mira Mesa,Lake,San Miguel III,342000,3,2,1437,2 Car Garage,,28.92025027,-81.9475308,A,P,,247771
L21.5944,513 CHULA VISTA AVE,The Village Mira Mesa,Lake,Monterey,329000,2,2,1532,2 Car Garage,,28.92688713,-81.94515707,A,P,,248669
L1.48,1027 ALOHA WAY,The Village of Orange Blossom Gardens,Lake,Manufactured Home,269900,2,2,1388,"1 Car, plus Golf Car Garage",,28.94660572,-81.94724296,A,P,,248339
L1.91,1305 TEAKWOOD LN,The Village of Orange Blossom Gardens,Lake,Manufactured Home,164500,3,2,1152,,,28.94551065,-81.94537442,A,P,,248243
L100.26,1144 AVENIDA DE LAS CASAS,The Village of Spanish Springs,Lake,Aclamar,350000,2,2,1780,"1 Car, plus Golf Car Garage",,28.93944446,-81.95329504,A,P,,247787
L103.12,1052 AVENIDA SONOMA,The Village of Spanish Springs,Lake,Javier,539000,3,2.5,2271,"1 Car, plus Golf Car Garage",,28.93774421,-81.94986644,A,P,,248159
S13.207,2025 SALINAS AVE,The Village Palo Alto,Sumter,Sedona III,374900,3,2,1437,2 Car Garage,,28.93508416,-81.97619275,A,P,,248287
S21.26,2109 GERARDO AVE,The Village Palo Alto,Sumter,Carolina III,445000,3,2,1668,2 Car Garage,,28.93931165,-81.97679794,A,P,,246805
S696.46,1006 MI TIERRA WAY,The Village Palo Alto,Sumter,Sanibel,449000,2,2,1451,2 Car Garage,Swimming Pool,28.93992798,-81.9695178,A,P,29_bdzjuiSQ,249015
S34.127,3000 SANDY LN,The Village of Polo Ridge,Sumter,Flagler,439900,3,2,2044,2 Car Garage,,28.93752006,-82.00108111,A,P,5FCaypIY6nM,247931
S34.158,3008 BRIDGEFIELD CT,The Village of Polo Ridge,Sumter,Live Oak,455000,3,2,2122,2 Car Garage,,28.93976742,-82.00128437,A,P,,248951
S35.78,3243 MANSFIELD ST,The Village of Polo Ridge,Sumter,About Time,299711,2,2,1156,"1 Car, plus Golf Car Garage",,28.93091054,-82.00917612,A,P,,249278
S35.130,3224 ROSWELL RD,The Village of Polo Ridge,Sumter,Austin,329000,2,2,1148,"1 Car, plus Golf Car Garage",,28.93180776,-82.0082687,A,P,hX0txotarSU,248718
S36.161,3147 MANSFIELD ST,The Village of Polo Ridge,Sumter,Hillsborough,459900,3,2,2022,"2 Car, plus Golf Car Garage",,28.92989114,-82.00621319,A,P,,248701
S43.19,660 ELLSWORTH WAY,The Village of Polo Ridge,Sumter,Custom,325000,2,2,1388,"1 Car, plus Golf Car Garage",,28.92956657,-82.01198048,A,P,,246728
S1.108,612 SAN MARIA ST,The Village Rio Grande,Sumter,Beaumont,420000,3,2,1392,2 Car Garage,Swimming Pool,28.92960541,-81.95840297,A,P,,248483
S2.121,1410 NAVARRO CT,The Village Rio Grande,Sumter,Santa Rosa III,325000,3,2,1539,2 Car Garage,,28.93276132,-81.95831059,A,P,,247783
S2.233,817 RAMOS DR,The Village Rio Grande,Sumter,Catalina II,319000,2,2,1248,2 Car Garage,,28.93432418,-81.95914515,A,P,r8gjE7_Stns,246993
S3.33,917 RAMOS DR,The Village Rio Grande,Sumter,Santa Domingo,725000,3,2,2082,"2 Car, plus Golf Car Garage",,28.93645885,-81.96230802,A,P,-WIxBZZENUM,249316
S685.14,1305 SANTA MARIA AVE,The Village Rio Grande,Sumter,El Cancun,449500,2,2,1686,2 Car Garage,,28.93791869,-81.95595746,A,P,,249322
S686.32,612 DELGADO AVE,The Village Rio Grande,Sumter,Baja,299000,2,2,1094,"1 Car, plus Golf Car Garage",,28.92967327,-81.95509784,A,P,,249227
S687.101,231 MONTOYA DR,The Village Rio Ponderosa,Sumter,Cabot Cove,249900,2,2,1143,"1 Car, plus Golf Car Garage",,28.921906,-81.96148136,A,P,,249304
S4.55,228 JUAREZ WAY,The Village Rio Ponderosa,Sumter,Waco,279900,2,2,1066,,,28.92046373,-81.95666607,A,P,,248760
S4.338,249 JUAREZ WAY,The Village Rio Ponderosa,Sumter,Abilene,239000,2,2,1180,"1 Car, plus Golf Car Garage",,28.92082602,-81.95886974,A,P,,248448
S694.13,880 TREVINO TER,The Village Rio Ranchero,Sumter,Mazatlan,335000,2,2,1102,"1 Car, plus Golf Car Garage",,28.93546812,-81.96479862,A,P,,246304
S10.105,906 CAMINO DEL REY DR,The Village Rio Ranchero,Sumter,La Costa,550000,3,2,2240,2 Car Garage,,28.93600956,-81.96599918,A,P,,247374
S27.121,1302 TRINIDAD CT,The Village Santiago,Sumter,Flagler,550000,3,2,2101,2 Car Garage,,28.94583719,-81.98965127,A,P,PYIA0NofseU,248004
S27.162,2469 MERIDA CIR,The Village Santiago,Sumter,Carolina III,349900,3,2,1464,2 Car Garage,,28.94713302,-81.98708182,A,P,,246606
S28.124,1219 CARVELLO DR,The Village Santiago,Sumter,Austin,324900,2,2,1388,"1 Car, plus Golf Car Garage",,28.9455261,-81.99742847,A,P,,248584
S29.69,1402 FIGUEROA ST,The Village Santiago,Sumter,Cancun,385000,3,2,1646,2 Car Garage,,28.94752354,-81.99057499,A,P,,248108
S30.34,2567 CARIBE DR,The Village Santiago,Sumter,Wisteria,359775,3,2,1472,2 Car Garage,,28.95167617,-81.99813852,A,P,,249288
S30.202,2712 CASTILLO DR,The Village Santiago,Sumter,Cancun,375000,3,2,1662,2 Car Garage,,28.95061963,-81.99564298,A,P,r1N7LM9W-j0,245198
S30.250,2556 CARIBE DR,The Village Santiago,Sumter,Lafayette,385000,3,2,1892,2 Car Garage,,28.95140821,-81.99766809,A,P,,248225
S606.30,1105 SAN BERNARDO RD,The Village Santiago,Sumter,San Lucas,309000,2,2,1286,"1 Car, plus Golf Car Garage",,28.94258542,-81.99867901,A,P,,246501
S606.66,1221 SANTA CRUZ DR,The Village Santiago,Sumter,San Lucas,295000,2,2,1174,"1 Car, plus Golf Car Garage",,28.94510735,-81.9996752,A,P,,249157
S605.79,2801 SALAMANCA ST,The Village Santiago,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.94354315,-81.99615634,A,P,,248286
S604.1,1450 ALMANZA DR,The Village Santo Domingo,Sumter,Las Brisas,279000,2,2,1224,"1 Car, plus Golf Car Garage",,28.95067923,-81.9757544,A,P,BDHfXu-3ds8,247779
S600.70,2144 ESCOBAR AVE,The Village Santo Domingo,Sumter,Colony,274900,2,2,1121,"1 Car, plus Golf Car Garage",,28.94784639,-81.97877682,A,P,,249344
S600.93,1403 EMILIO CT,The Village Santo Domingo,Sumter,Colony,259000,2,2,1121,"1 Car, plus Golf Car Garage",,28.94795337,-81.9778209,A,P,,248770
S600.119,2117 ESTEVEZ DR,The Village Santo Domingo,Sumter,Cottage,239000,1,1,1121,"1 Car, plus Golf Car Garage",,28.9483914,-81.97621175,A,P,SC6yfzI3fTI,248983
S22.220,1909 LA QUINTA PL,The Village Santo Domingo,Sumter,San Lorenzo,349000,3,2,1512,2 Car Garage,,28.94601326,-81.97296558,A,P,,249254
S25.67,1728 ENRIQUE DR,The Village Santo Domingo,Sumter,La Paloma III,699000,3,2,2138,2 Car Garage,Swimming Pool,28.95058416,-81.96727431,A,P,,248876
L3.273,812 WEEPING WILLOW AVE,The Village of Silver Lake,Lake,Manufactured Home,124621,2,1.5,784,,,28.94346925,-81.94167459,A,P,,249108
L3.288,822 BEECHWOOD AVE,The Village of Silver Lake,Lake,Pearl,317500,2,2,1340,2 Car Garage,,28.94274515,-81.9417127,A,P,,248374
L4.573,1007 KARNEY DR,The Village of Silver Lake,Lake,Manufactured Home,165000,2,1.5,768,,,28.93906776,-81.93787754,A,P,,248667
L5.690,1110 DUSTIN DR,The Village of Silver Lake,Lake,Manufactured Home,189800,2,2,1312,,,28.94232737,-81.93757212,A,P,,249287
L5.719,1105 DUSTIN DR,The Village of Silver Lake,Lake,Manufactured Home,199900,2,2,1312,,,28.94181003,-81.93713338,A,P,r7kbXPa8lAI,248264
L6.844,608 TARRSON BLVD,The Village of Silver Lake,Lake,Ruby,284900,2,2,1085,"1 Car, plus Golf Car Garage",,28.93824089,-81.93420318,A,P,,248979
L6.846,604 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,164000,2,2,1068,,,28.93824024,-81.93382804,A,P,,248678
L10.2068,719 TURNBERRY LN,The Village of Silver Lake,Lake,Custom Designer,499900,3,2,1766,2 Car Garage,,28.94825278,-81.93935729,A,P,,248938
L12.3248,527 BONITA DR,The Village of Silver Lake,Lake,Coronado,315000,2,2,1277,2 Car Garage,,28.94268866,-81.93512782,A,P,,248886
L24.6306,814 SANTA RITA WAY,The Village Valle Verde,Lake,Santa Isabel,429000,3,2,1968,2 Car Garage,,28.92061591,-81.94296219,A,P,,248395
M53.26,8856 SE 177TH GRASSMERE ST,The Village of Springdale,Marion,Natchez,544800,3,2,2293,2 Car Garage,,28.96730504,-82.00698295,A,P,,248626
M46.44,17609 SE 90TH CLEMSON CIR,The Village of Springdale,Marion,Hibiscus,399500,3,2,1917,,,28.96409895,-82.0056835,A,P,,248942
M47.101,9242 SE 179TH OSAGE PL,The Village of Springdale,Marion,Amarillo,325000,3,2,1392,2 Car Garage,,28.9606991,-82.00028701,A,P,,247966
M48.53,9430 SE 176TH SAFFOLD ST,The Village of Springdale,Marion,Custom Designer,365900,3,2,1657,"2 Car, plus Golf Car Garage",,28.96686936,-81.99694099,A,P,,248438
M213.59,17429 SE 93RD VINE AVE,The Village of Springdale,Marion,Colony,244900,2,2,1183,"1 Car, plus Golf Car Garage",,28.96826846,-81.99864544,A,P,ScLHGdRSrOI,248604
M213.61,17449 SE 93RD VINE AVE,The Village of Springdale,Marion,Colony,269000,3,2,1429,"1 Car, plus Golf Car Garage",,28.96804815,-81.99864723,A,P,,247248
M214.86,17876 SE 91ST FREEDOM CT,The Village of Springdale,Marion,Amelia,250900,2,2,1207,"1 Car, plus Golf Car Garage",,28.96208936,-82.0016135,A,P,,248118
M214.98,17831 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Marathon,309000,2,2,1283,"1 Car, plus Golf Car Garage",,28.96251519,-82.00164767,A,P,,248815
M49.87,9192 SE 171ST DRAYTON PL,The Village of Woodbury,Marion,Cypress,319000,3,2,1850,2 Car Garage,,28.9723428,-82.00047871,A,P,,249368
M50.38,9345 SE 171ST LE FLORE LN,The Village of Woodbury,Marion,Maple,335000,3,2,1446,2 Car Garage,,28.97264012,-81.99828732,A,P,,248059
M52.40,9565 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,349999,3,2,1392,2 Car Garage,,28.97535459,-81.99476363,A,P,,249382
M52.53,17088 SE 96TH CHAPELWOOD CIR,The Village of Woodbury,Marion,Amarillo,299999,3,2,1392,,,28.97562866,-81.99476368,A,P,,247871
M232.68,16806 SE 91ST PHILLIPS CT,The Village of Woodbury,Marion,Winslow,529900,3,2,1714,"1 Car, plus Golf Car Garage",,28.97753484,-82.00270885,A,P,lPTEIB-FBHY,248541
M232.138,16755 SE 91ST CRENSHAW TER,The Village of Woodbury,Marion,Avondale,515000,3,2,1603,"1 Car, plus Golf Car Garage",,28.97794433,-82.00163449,A,P,,249195
M44.46,17869 SE 86TH AUBURN AVE,The Village of Piedmont,Marion,Willow,349500,3,2,1498,2 Car Garage,,28.96241195,-82.01027316,A,P,,247983
M45.128,17953 SE 83RD RAWCLIFFE CT,The Village of Piedmont,Marion,Corpus Christi,262500,3,2,1265,"1 Car, plus Golf Car Garage",,28.96148426,-82.01406492,A,P,kjbWZKEM5w0,245758
M216.73,8453 SE 177TH PENMAN PL,The Village of Piedmont,Marion,Marathon,284900,2,2,1194,"1 Car, plus Golf Car Garage",,28.9639533,-82.01359376,A,P,,248896
M217.42,17448 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,269800,2,2,1179,"1 Car, plus Golf Car Garage",,28.9681624,-82.01655604,A,P,,249336
M62.193,17325 SE 73RD PARK GLEN CT,The Village of Chatham,Marion,Magnolia,437000,3,2,1986,,,28.96943562,-82.0314097,A,P,,246644
M57.20,16846 SE 80TH BELLAVISTA CIR,The Village of Calumet Grove,Marion,Whispering Pine,549900,3,2,1906,2 Car Garage,,28.97923961,-82.02101376,A,P,,248740
M65.212,16684 SE 78TH LIVE OAK AVE,The Village of Calumet Grove,Marion,Banyan,319000,3,2,1392,2 Car Garage,,28.97970152,-82.02374366,A,P,,248388
M226.30,8201 SE 169TH PALOWNIA LOOP,The Village of Calumet Grove,Marion,Colony,250000,2,2,1167,"1 Car, plus Golf Car Garage",,28.9742376,-82.01688417,A,P,qJOrbdkiWJY,247726
M226.64,16979 SE 81ST CHARLESFORT AVE,The Village of Calumet Grove,Marion,Cabot Cove,249900,2,2,1175,"1 Car, plus Golf Car Garage",,28.97498139,-82.01862742,A,P,giAHaZhK7EM,249241
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,289900,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,247826
M54.155,16837 SE 86TH ALBANY AVE,The Village of Briar Meadow,Marion,Hibiscus,414900,3,2,2027,2 Car Garage,,28.97693837,-82.00982572,A,P,,248402
M229.21,8772 SE 166TH BIRCHBROOK LOOP,The Village of Briar Meadow,Marion,Foxglove,399000,3,2,1451,2 Car Garage,,28.97916708,-82.00827998,A,P,,248993
M218.19,17487 SE 84TH FOXGROVE AVE,The Village of Briar Meadow,Marion,Grantham,634500,3,3,2252,"1 Car, plus Golf Car Garage",Swimming Pool,28.96770863,-82.01243261,A,P,,249300
S68.26,1088 BLYTHE WAY,The Village of Summerhill,Sumter,Amarillo,335000,3,2,1392,2 Car Garage,,28.94054344,-82.01273888,A,P,,248915
S68.77,3507 AUBURNDALE AVE,The Village of Summerhill,Sumter,Laredo,289000,2,2,1100,"1 Car, plus Golf Car Garage",,28.94115043,-82.01562943,A,P,,249084
S69.50,3636 IDLEWOOD LOOP,The Village of Summerhill,Sumter,Austin,315000,2,2,1142,"1 Car, plus Golf Car Garage",,28.93814949,-82.01356541,A,P,pj7XBkcxHq0,249295
S69.185,881 HENDERSON LN,The Village of Summerhill,Sumter,Corpus Christi,299000,3,2,1326,"1 Car, plus Golf Car Garage",,28.93549302,-82.01418611,A,P,,247297
S633.22,3544 AMELIA AVE,The Village of Summerhill,Sumter,Colony,264900,2,2,1156,"1 Car, plus Golf Car Garage",,28.93349033,-82.01584186,A,P,,249053
S74.59,2184 WILLOW GROVE WAY,The Village of Bonnybrook,Sumter,Gardenia,1075000,3,2,1973,"2 Car, plus Golf Car Garage",Swimming Pool,28.92011036,-82.00774366,A,P,ka7Oqyeu1B8,247295
S81.68,2361 CALLAWAY DR,The Village of Bonnybrook,Sumter,Whispering Pine,389000,3,2,1503,"2 Car, plus Golf Car Garage",,28.92194948,-82.01304247,A,P,a5BAqjeQqZA,248553
S238.68,437 ALDRICH AVE,The Village of Bonnybrook,Sumter,Colony,277000,2,2,1156,"1 Car, plus Golf Car Garage",,28.9226675,-82.01373977,A,P,,249376
S641.31,2027 AVERY PL,The Village of Bonnybrook,Sumter,Foxglove,387400,3,2,1407,"1 Car, plus Golf Car Garage",,28.92128509,-82.00329123,A,P,,248723
S76.45,651 HARTFORD LN,The Village of Belvedere,Sumter,Magnolia,399900,3,2,1923,2 Car Garage,Swimming Pool,28.91756352,-82.01501727,A,P,apIUHTNQSsU,248234
S79.65,537 BALMORAL LN,The Village of Belvedere,Sumter,Gardenia,695000,3,2,1893,2 Car Garage,Swimming Pool,28.92021084,-82.02561406,A,P,ZhVdUvoxi6M,248801
S79.90,546 FOXFIELD PATH,The Village of Belvedere,Sumter,Camellia,585000,3,2,1875,"2 Car, plus Golf Car Garage",,28.92017249,-82.02705062,A,P,dGgJQOarkFQ,248520
S645.32,2837 REMINGTON RD,The Village of Belvedere,Sumter,Woodlawn,315555,2,2,1132,"1 Car, plus Golf Car Garage",,28.92155803,-82.02563676,A,P,2DvDmhy4NGw,248603
S72.8,1832 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,924900,3,2,2410,"2 Car, plus Golf Car Garage",,28.91045391,-81.99874108,A,P,,247902
S72.37,1966 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Chatham,1175000,3,2,3232,2 Car Garage,Swimming Pool,28.91075414,-82.00133942,A,P,,248062
S72.98,1993 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,925000,3,2,2616,"2 Car, plus Golf Car Garage",Swimming Pool,28.90991623,-82.0020456,A,P,5nhvKYqBzg4,247210
S643.30,721 ROSELLA PL,The Village of Winifred,Sumter,Bonita,349900,3,2,1403,"1 Car, plus Golf Car Garage",,28.91577091,-81.9961671,A,P,Qq8Z7GrVQa4,249231
S70.37,405 KINGSTON WAY,The Village of Winifred,Sumter,Oleander,467000,3,2,1647,"2 Car, plus Golf Car Garage",,28.92361672,-82.00254104,A,P,,249249
S70.115,1834 TREADWELL TER,The Village of Winifred,Sumter,Gardenia,625000,3,2,1883,"2 Car, plus Golf Car Garage",Swimming Pool,28.92211075,-81.99802558,A,P,,247991
S646.39,826 CARNEGIE CT,The Village of Ashland,Sumter,Colony,299000,2,2,1156,"1 Car, plus Golf Car Garage",,28.91312337,-82.00938758,A,P,,248655
S82.100,2146 KAYLEE DR,The Village of Ashland,Sumter,Gardenia,398500,3,2,1923,2 Car Garage,,28.91581976,-82.00560586,A,P,,248629
S83.11,2208 JASPER WAY,The Village of Ashland,Sumter,Amarillo,379900,3,2,1743,"2 Car, plus Golf Car Garage",,28.91280868,-82.00851083,A,P,,247364
S87.46,883 AIKEN AVE,The Village of Lynnhaven,Sumter,Austin,319000,2,2,1142,"1 Car, plus Golf Car Garage",,28.91191775,-82.01452952,A,P,,247867
S87.50,2448 SALUDA ST,The Village of Lynnhaven,Sumter,Abilene,360000,2,2,1248,2 Car Garage,,28.91243254,-82.01494507,A,P,,248516
