ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
L9.2578,1732 MYRTLE BEACH DR,The Village of Country Club Hills,Lake,Manufactured Home,179900,2,1,1096,,,28.95597423,-81.94160946,A,P,,248506
L10.2158,1528 E SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Corpus Christi,312000,2,2,1248,2 Car Garage,,28.95251123,-81.93736633,A,P,,249568
L10.2172,1614 E SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Cedar Key,315000,2,2,1248,2 Car Garage,,28.95474129,-81.93591495,A,P,,249862
L10.2266,1701 PALM AIRE DR,The Village of Country Club Hills,Lake,Manufactured Home,226990,2,2,1352,,,28.95574082,-81.93832095,A,P,9-rt5J71Nbk,249243
L10.2406,1528 DORAL CIR,The Village of Country Club Hills,Lake,Manufactured Home,184900,2,2,1243,,,28.95321865,-81.94081861,A,P,,250349
L11.2760,602 SAINT ANDREWS CIR,The Village of Country Club Hills,Lake,Site Built,424900,2,2,1394,3 Car Garage,Swimming Pool,28.95257942,-81.93321777,A,P,,250050
L11.2819,1601 PINEHURST DR,The Village of Country Club Hills,Lake,Manufactured Home,239900,2,2,1688,,,28.95256409,-81.93614947,A,P,,249239
L13.3323,1423 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Corpus Christi,309900,2,2,1455,2 Car Garage,,28.95104495,-81.95182309,A,P,,249673
L13.3382,1117 W BOONE CT,The Village of Country Club Hills,Lake,Corpus Christi,279900,2,2,1248,2 Car Garage,,28.95167761,-81.95137607,A,P,,249789
L13.3400,1124 PARADISE DR,The Village of Country Club Hills,Lake,Daytona,229900,2,2,1040,,,28.9519248,-81.95212653,A,P,,250099
S14.31,625 SAN MARINO DR,The Village de La Vista,Sumter,Catalina III,387711,3,2,1587,2 Car Garage,,28.93028314,-81.9626109,A,P,,247007
S14.35,617 SAN MARINO DR,The Village de La Vista,Sumter,Vera Cruz,422000,3,2,1864,2 Car Garage,,28.92993923,-81.96197659,A,P,,248521
S15.51,409 ALDAMA AVE,The Village de La Vista,Sumter,Sedona III,399316,3,2,1477,2 Car Garage,Swimming Pool,28.9248755,-81.96774318,A,P,,249810
S33.20,1413 OAK FOREST DR,The Village of Glenbrook,Sumter,Carolina III,344000,3,2,1572,2 Car Garage,,28.94822134,-82.00146623,A,P,,249873
S33.231,3160 HILLSIDE LN,The Village of Glenbrook,Sumter,Bradford,789900,3,2,2044,2 Car Garage,Swimming Pool,28.94601195,-82.00601749,A,P,,250315
S37.107,1252 NILES CT,The Village of Glenbrook,Sumter,Flagler,418999,3,2,2044,2 Car Garage,,28.94399122,-82.00822819,A,P,,248442
S37.154,1288 DEERFIELD LN,The Village of Glenbrook,Sumter,Madison,416900,2,2,1894,2 Car Garage,,28.94572032,-82.00907059,A,P,,250361
S9.49,1162 SAN JUAN DR,The Village Hacienda,Sumter,Sedona III,460000,3,2,1458,2 Car Garage,,28.94342447,-81.95733999,A,P,HRW6364OhEc,250267
S9.141,1214 SAN BERNADINO WAY,The Village Hacienda,Sumter,La Costa,350000,2,2,1613,2 Car Garage,,28.94435599,-81.95997847,A,P,,249881
S844.14,1227 CADIZ TER,The Village Hacienda,Sumter,Charlotte,575000,3,2,1497,2 Car Garage,,28.94393464,-81.96294253,A,P,,248973
S844.17,1239 CADIZ TER,The Village Hacienda,Sumter,Winslow-C,799900,3,2,1969,"2 Car, plus Golf Car Garage",Swimming Pool,28.94421252,-81.96262068,A,P,,249392
S844.20,1238 CADIZ TER,The Village Hacienda,Sumter,Arlington,744900,3,2,1664,2 Car Garage,Swimming Pool,28.94440627,-81.96308244,A,P,,249721
L22.5993,522 LOMA PASEO DR,The Village La Reynalda,Lake,Belmont,564000,3,2,1959,2 Car Garage,,28.92778546,-81.94230916,A,P,v-pehs0Wj1g,249297
L22.6066,918 VENTURA DR,The Village La Reynalda,Lake,Catalina III,369500,3,2,1812,"2 Car, plus Golf Car Garage",,28.92531612,-81.94386163,A,P,,249396
S634.112,2968 FAIR OAK TER,The Village of Belle Aire,Sumter,Foxglove,360000,3,2,1407,"1 Car, plus Golf Car Garage",,28.95365431,-82.00040428,A,P,,250439
S609.100,3033 MACON CT,The Village of Belle Aire,Sumter,Belvidere,495000,3,2,1576,"1 Car, plus Golf Car Garage",Swimming Pool,28.9594043,-82.00407266,A,P,k8gUBBWucjg,250328
S40.16,1581 NORFOLK AVE,The Village of Belle Aire,Sumter,Volusia,939000,3,2,1909,2 Car Garage,,28.95236732,-82.00784544,A,P,0l34ZI6sxFw,250227
S40.17,1573 NORFOLK AVE,The Village of Belle Aire,Sumter,Volusia,919000,3,2,1871,2 Car Garage,Swimming Pool,28.95214253,-82.00790148,A,P,IuouIJlI89I,250043
S41.93,3436 RICHMOND DR,The Village of Belle Aire,Sumter,Austin,299500,2,2,1148,"1 Car, plus Golf Car Garage",,28.95785292,-82.01366869,A,P,,248147
S41.104,3366 RESTON DR,The Village of Belle Aire,Sumter,Stetson III,399000,3,2,1392,2 Car Garage,Swimming Pool,28.95633513,-82.01112102,A,P,UdPnDpwetPk,248523
S41.140,3264 ROANOKE ST,The Village of Belle Aire,Sumter,Stetson III,350000,3,2,1392,2 Car Garage,,28.95606491,-82.00915286,A,P,,250486
S41.206,1837 NAPLES PL,The Village of Belle Aire,Sumter,Stetson III,329900,3,2,1527,2 Car Garage,,28.95935562,-82.01271293,A,P,,250186
S612.81,3565 ROANOKE ST,The Village of Belle Aire,Sumter,Colony,259000,2,2,1156,"1 Car, plus Golf Car Garage",,28.95726174,-82.0137021,A,P,,249759
L17.5432,1117 SAN REMO LN,The Village Mira Mesa,Lake,Corpus Christi,269900,2,2,1383,2 Car Garage,,28.92878488,-81.94976682,A,P,,250568
L17.5577,518 ALCAZAR CT,The Village Mira Mesa,Lake,Corpus Christi,299900,2,2,1383,2 Car Garage,,28.92710541,-81.94849321,A,P,,250324
L19.5930,309 CHULA VISTA AVE,The Village Mira Mesa,Lake,Modified Designer,355000,3,2,1550,2 Car Garage,,28.92153634,-81.94534103,A,P,,250062
L1.48,1027 ALOHA WAY,The Village of Orange Blossom Gardens,Lake,Manufactured Home,269900,2,2,1388,"1 Car, plus Golf Car Garage",,28.94660572,-81.94724296,A,P,,250430
L1.60,1311 PARADISE DR,The Village of Orange Blossom Gardens,Lake,Manufactured Home,278900,2,2,1138,,,28.94517897,-81.94826839,A,P,,249878
L13.3260,1411 LINDSEY LN,The Village of Orange Blossom Gardens,Lake,Manufactured Home,219000,2,2,1296,,,28.9486768,-81.94636602,A,P,,250494
S35.78,3243 MANSFIELD ST,The Village of Polo Ridge,Sumter,About Time,299711,2,2,1156,"1 Car, plus Golf Car Garage",,28.93091054,-82.00917612,A,P,,249278
S35.130,3224 ROSWELL RD,The Village of Polo Ridge,Sumter,Austin,324750,2,2,1148,"1 Car, plus Golf Car Garage",,28.93180776,-82.0082687,A,P,,250416
S35.195,754 EVELYN DR,The Village of Polo Ridge,Sumter,Maverick III,308500,3,2,1203,"1 Car, plus Golf Car Garage",,28.93321597,-82.00980701,A,P,ssnhyUZsSKc,250180
S36.161,3147 MANSFIELD ST,The Village of Polo Ridge,Sumter,Hillsborough,425000,3,2,2022,"2 Car, plus Golf Car Garage",,28.92989114,-82.00621319,A,P,,248701
S36.181,816 ARCHER AVE,The Village of Polo Ridge,Sumter,Hillsborough,429900,3,2,1892,2 Car Garage,,28.93493788,-82.00246077,A,P,,250386
S608.62,3121 ARCHER AVE,The Village of Polo Ridge,Sumter,Richmond,519900,2,2,1316,"1 Car, plus Golf Car Garage",,28.93670083,-82.00471188,A,P,,250132
S3.33,917 RAMOS DR,The Village Rio Grande,Sumter,Santa Domingo,649000,3,2,2082,"2 Car, plus Golf Car Garage",,28.93645885,-81.96230802,A,P,-WIxBZZENUM,249316
S685.14,1305 SANTA MARIA AVE,The Village Rio Grande,Sumter,El Cancun,449500,2,2,1686,2 Car Garage,,28.93791869,-81.95595746,A,P,,249322
S686.40,628 DELGADO AVE,The Village Rio Grande,Sumter,Baja,280000,2,2,1094,"1 Car, plus Golf Car Garage",,28.93066556,-81.95522115,A,P,,249785
S4.258,1403 CRUZ CT,The Village Rio Ponderosa,Sumter,Maverick III,279000,3,2,1122,"1 Car, plus Golf Car Garage",,28.92288239,-81.95820916,A,P,,250584
S694.13,880 TREVINO TER,The Village Rio Ranchero,Sumter,Mazatlan,300000,2,2,1102,"1 Car, plus Golf Car Garage",,28.93546812,-81.96479862,A,P,,250482
S29.35,2417 TAMARINDO DR,The Village Santiago,Sumter,Annandale,530000,3,2,1540,2 Car Garage,,28.95006568,-81.98545888,A,P,,250314
S30.137,1419 ARREDONDO DR,The Village Santiago,Sumter,Carolina III,345000,3,2,1527,2 Car Garage,,28.95121458,-81.99326888,A,P,,249429
S606.33,1102 LIENDO LN,The Village Santiago,Sumter,San Lucas,359000,2,2,1146,"1 Car, plus Golf Car Garage",,28.9420383,-81.99863343,A,P,s16RcpXZVMg,250260
S606.47,1130 SANTA CRUZ DR,The Village Santiago,Sumter,Las Brisas,274800,2,2,1079,"1 Car, plus Golf Car Garage",,28.94296588,-81.99976047,A,P,,250470
S606.66,1221 SANTA CRUZ DR,The Village Santiago,Sumter,San Lucas,290000,2,2,1174,"1 Car, plus Golf Car Garage",,28.94510735,-81.9996752,A,P,,249157
S605.79,2801 SALAMANCA ST,The Village Santiago,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.94354315,-81.99615634,A,P,,250414
S607.10,1444 AZTECA LOOP,The Village Santiago,Sumter,Summerland,259000,2,2,1179,"1 Car, plus Golf Car Garage",,28.95077845,-81.99926607,A,P,,249859
S607.97,1402 CONCHAS DR,The Village Santiago,Sumter,Summerland,344000,2,2,1146,,,28.94916913,-81.99966564,A,P,,250249
S604.1,1450 ALMANZA DR,The Village Santo Domingo,Sumter,Las Brisas,269000,2,2,1224,"1 Car, plus Golf Car Garage",,28.95067923,-81.9757544,A,P,BDHfXu-3ds8,247779
S600.93,1403 EMILIO CT,The Village Santo Domingo,Sumter,Colony,249000,2,2,1121,"1 Car, plus Golf Car Garage",,28.94795337,-81.9778209,A,P,,248770
S19.81,2001 CRISTO RD,The Village Santo Domingo,Sumter,Maverick,312500,2,2,1075,"1 Car, plus Golf Car Garage",,28.94609563,-81.97463781,A,P,,250350
S19.100,2014 CORDERO CT,The Village Santo Domingo,Sumter,Austin,289000,2,2,1148,"1 Car, plus Golf Car Garage",,28.94588764,-81.97595442,A,P,,250489
S19.136,2003 CLAUDIO LN,The Village Santo Domingo,Sumter,Austin,305000,2,2,1076,"1 Car, plus Golf Car Garage",,28.94706369,-81.97568081,A,P,,250078
S20.68,1135 SALIDO AVE,The Village Santo Domingo,Sumter,Cancun,359000,3,2,1625,2 Car Garage,,28.94298512,-81.97783277,A,P,yDOWb2gELF8,249882
S22.240,1211 EL ESPARZA LN,The Village Santo Domingo,Sumter,Sedona III,312000,3,2,1437,2 Car Garage,,28.94528373,-81.97236049,A,P,,250441
S23.180,1511 AQUINO LN,The Village Santo Domingo,Sumter,Sedona III,325000,3,2,1437,2 Car Garage,,28.95152825,-81.98113985,A,P,,249809
S25.67,1728 ENRIQUE DR,The Village Santo Domingo,Sumter,La Paloma III,699000,3,2,2138,2 Car Garage,Swimming Pool,28.95058416,-81.96727431,A,P,,248876
S26.91,1913 AUGUSTINE DR,The Village Santo Domingo,Sumter,Saratoga III,339900,3,2,1451,2 Car Garage,,28.94814556,-81.97189726,A,P,,250122
S26.143,1308 GALINDO PL,The Village Santo Domingo,Sumter,Cancun,429000,3,2,1647,2 Car Garage,,28.94809652,-81.96855802,A,P,,250115
L78.49,108 CHERRY BLOSSOM LN,Spring Arbor - Family Neighborhood,Lake,Houston,349000,4,2,1754,2 Car Garage,,28.91703453,-81.95352848,A,P,,249926
L3.95,916 BEECHWOOD AVE,The Village of Silver Lake,Lake,Manufactured Home,229900,4,2,1344,,,28.9416934,-81.9429925,A,P,,249906
L3.238,832 SILVER OAK AVE,The Village of Silver Lake,Lake,Manufactured Home,219500,2,2,1567,,,28.94640634,-81.94130407,A,P,,249719
L3.290,818 BEECHWOOD AVE,The Village of Silver Lake,Lake,Paradise Found,269900,2,2,1092,"1 Car, plus Golf Car Garage",,28.94289792,-81.94137391,A,P,,249792
L4.425,921 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,239900,2,2,1284,,,28.9426158,-81.94488413,A,P,,250364
L5.691,1112 DUSTIN DR,The Village of Silver Lake,Lake,Sandpiper,309995,3,2,1426,"1 Car, plus Golf Car Garage",,28.94250612,-81.93757252,A,P,,250255
L5.718,1107 DUSTIN DR,The Village of Silver Lake,Lake,Manufactured Home,160000,2,2,1092,,,28.94200528,-81.93713383,A,P,,250391
L6.734,547 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,204000,2,2,1056,,,28.94139274,-81.93442456,A,P,,250081
L6.820,1009 MATTHEW AVE,The Village of Silver Lake,Lake,Manufactured Home,159000,2,2,768,,,28.93927791,-81.93640481,A,P,,250528
L6.871,609 TARRSON BLVD,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,1295,,,28.93872058,-81.93488886,A,P,,249791
L6.911,508 JASON DR,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,884,,,28.94100893,-81.9309063,A,P,,250223
L6.1048,1010 KELSEA CIR,The Village of Silver Lake,Lake,Manufactured Home,199900,3,2,1284,,,28.94002029,-81.93084426,A,P,,249689
L6.1065,1006 PARKER PL,The Village of Silver Lake,Lake,Manufactured Home,217400,2,2,1144,,,28.94001347,-81.92995654,A,P,,250221
L12.3069,539 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,209900,2,2,1448,,,28.94205736,-81.93499502,A,P,,250334
L12.3070,537 RAINBOW BLVD,The Village of Silver Lake,Lake,Manufactured Home,205000,2,2,1478,,,28.94205636,-81.93478501,A,P,,250218
L12.3248,527 BONITA DR,The Village of Silver Lake,Lake,Coronado,289000,2,2,1277,2 Car Garage,,28.94268866,-81.93512782,A,P,,248886
S17.2,219 CARRERA DR,The Village Tierra del Sol,Sumter,Sierra,685000,3,2,1831,2 Car Garage,,28.9221073,-81.97012535,A,P,,249194
M53.66,17507 SE 88TH COVINGTON CIR,The Village of Springdale,Marion,Natchez,649000,3,2,2593,"2 Car, plus Golf Car Garage",,28.96662066,-82.00646314,A,P,oIskgTrtDZg,250212
M53.80,17640 SE 86TH BRIARCLIFFE CT,The Village of Springdale,Marion,Natchez,749000,3,2,2293,3 + Car Garage,,28.96572722,-82.00954985,A,P,1MlRF3Zj02E,249505
M53.110,17574 SE 88TH COVINGTON CIR,The Village of Springdale,Marion,Natchez,885000,3,2,2293,3 Car Garage>..<3 + Car Garage,,28.96469605,-82.00842498,A,P,,250474
M46.44,17609 SE 90TH CLEMSON CIR,The Village of Springdale,Marion,Hibiscus,379500,3,2,1917,,,28.96409895,-82.0056835,A,P,,248942
M48.1,17608 SE 92ND GRANTHAM TER,The Village of Springdale,Marion,Whispering Pine,365900,3,2,1500,2 Car Garage,,28.96590662,-82.00028247,A,P,,250417
M214.98,17831 SE 91ST GAYLARK AVE,The Village of Springdale,Marion,Marathon,289999,2,2,1283,"1 Car, plus Golf Car Garage",,28.96251519,-82.00164767,A,P,,249949
M50.38,9345 SE 171ST LE FLORE LN,The Village of Woodbury,Marion,Maple,319700,3,2,1446,2 Car Garage,,28.97264012,-81.99828732,A,P,,250384
M52.37,9595 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,399900,3,2,1392,2 Car Garage,,28.97535384,-81.99420164,A,P,DFCy8NfAFLc,249620
M52.40,9565 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,325000,3,2,1392,2 Car Garage,,28.97535459,-81.99476363,A,P,,249382
M52.179,9621 SE 168TH MAPLESONG LN,The Village of Woodbury,Marion,Amarillo,312000,3,2,1392,2 Car Garage,,28.97672524,-81.99363667,A,P,,249912
M232.68,16806 SE 91ST PHILLIPS CT,The Village of Woodbury,Marion,Winslow,465000,3,2,1714,"1 Car, plus Golf Car Garage",,28.97753484,-82.00270885,A,P,lPTEIB-FBHY,248541
M44.192,17964 SE 88TH GRIMBALL AVE,The Village of Piedmont,Marion,Whispering Pine,525000,2,2,1684,2 Car Garage,,28.96047352,-82.00733306,A,P,,250518
M217.42,17448 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,254800,2,2,1179,"1 Car, plus Golf Car Garage",,28.9681624,-82.01655604,A,P,,249336
M217.62,17435 SE 82ND ROSLYN CT,The Village of Piedmont,Marion,Colony,279000,2,2,1163,"1 Car, plus Golf Car Garage",,28.96839744,-82.01617978,A,P,,250200
M221.52,17463 SE 81ST NEWBERRY CT,The Village of Chatham,Marion,Colony,259000,2,2,1163,"1 Car, plus Golf Car Garage",,28.96801904,-82.0175457,A,P,,249501
M59.29,8109 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,379600,3,2,1623,2 Car Garage,,28.96724149,-82.02030351,A,P,,250136
M59.72,7999 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,334900,3,2,1392,2 Car Garage,,28.9690898,-82.01893226,A,P,,249680
M60.9,17346 SE 80TH BILTMORE AVE,The Village of Chatham,Marion,Dogwood,459900,3,2,1666,2 Car Garage,,28.96989507,-82.02080091,A,P,,249782
M62.220,17430 SE 72ND DEER RUN AVE,The Village of Chatham,Marion,Hibiscus,424900,3,2,1981,2 Car Garage,,28.96858801,-82.03344229,A,P,,250204
M63.47,7100 SE 172ND HAZELWOOD LOOP,The Village of Chatham,Marion,Live Oak,977711,3,2,2540,"2 Car, plus Golf Car Garage",Swimming Pool,28.97275216,-82.03153754,A,P,,250149
M222.54,17382 SE 77TH HELMSDALE CT,The Village of Chatham,Marion,Cabot Cove,229850,2,2,1198,,,28.96899682,-82.02446063,A,P,a7yKws8RH6I,250459
M222.83,17379 SE 78TH HARMONY CIR,The Village of Chatham,Marion,Cabot Cove,269800,2,2,1175,"1 Car, plus Golf Car Garage",,28.96871706,-82.0233737,A,P,,249763
M222.133,7871 SE 173RD PANORAMA PL,The Village of Chatham,Marion,Vineyard,199800,2,1,1071,"1 Car, plus Golf Car Garage",,28.96953898,-82.02257015,A,P,,250396
M57.20,16846 SE 80TH BELLAVISTA CIR,The Village of Calumet Grove,Marion,Whispering Pine,549900,3,2,1906,2 Car Garage,,28.97923961,-82.02101376,A,P,,248740
M225.78,7613 SE 170TH LONGVIEW LN,The Village of Calumet Grove,Marion,Woodlawn,340000,2,2,1158,"1 Car, plus Golf Car Garage",,28.97400139,-82.02644826,A,P,,250569
M227.33,17145 SE 76TH BOXBURY CT,The Village of Calumet Grove,Marion,Marathon,274900,2,2,1168,"1 Car, plus Golf Car Garage",,28.97330705,-82.02598213,A,P,,247826
M55.24,17278 SE 85TH WILLOWICK CIR,The Village of Briar Meadow,Marion,Live Oak,649897,3,2,2084,"2 Car, plus Golf Car Garage",,28.97028942,-82.00810307,A,P,arDT8ah_V1M,250059
M229.15,8712 SE 166TH BIRCHBROOK LOOP,The Village of Briar Meadow,Marion,Foxglove,399987,3,2,1419,"1 Car, plus Golf Car Garage",,28.97929789,-82.00914107,A,P,,249844
M228.3,16595 SE 85TH LANGHAM CT,The Village of Briar Meadow,Marion,Grantham,435000,3,2,1670,"1 Car, plus Golf Car Garage",,28.98065797,-82.01127596,A,P,,249541
M218.1,17339 SE 84TH FOXGROVE AVE,The Village of Briar Meadow,Marion,Stoneybrook,1250000,3,3,3693,2 Car Garage,Swimming Pool,28.97005638,-82.01346838,A,P,,250140
S67.98,982 KINGMONT TER,The Village of Summerhill,Sumter,Amarillo,339900,3,2,1392,2 Car Garage,,28.93771745,-82.00939317,A,P,,250202
S67.162,3722 AUBURNDALE AVE,The Village of Summerhill,Sumter,Banyan,429900,3,2,1668,2 Car Garage,,28.93952544,-82.00822206,A,P,,250137
S67.278,3295 CANDLEBROOK ST,The Village of Summerhill,Sumter,Corpus Christi,255000,3,2,1326,"1 Car, plus Golf Car Garage",,28.9398765,-82.00947179,A,P,,249904
S68.26,1088 BLYTHE WAY,The Village of Summerhill,Sumter,Amarillo,319000,3,2,1392,2 Car Garage,,28.94054344,-82.01273888,A,P,,248915
S68.77,3507 AUBURNDALE AVE,The Village of Summerhill,Sumter,Laredo,279000,2,2,1100,"1 Car, plus Golf Car Garage",,28.94115043,-82.01562943,A,P,,249084
S633.22,3544 AMELIA AVE,The Village of Summerhill,Sumter,Colony,235000,2,2,1156,"1 Car, plus Golf Car Garage",,28.93349033,-82.01584186,A,P,,249053
S73.39,848 CASTLEBERRY CIR,The Village of Bonnybrook,Sumter,Gardenia,750000,3,2,2100,"2 Car, plus Golf Car Garage",,28.91628259,-82.00095499,A,P,mEN6CEwQzRM,249657
S74.59,2184 WILLOW GROVE WAY,The Village of Bonnybrook,Sumter,Gardenia,989750,3,2,1973,"2 Car, plus Golf Car Garage",Swimming Pool,28.92011036,-82.00774366,A,P,ka7Oqyeu1B8,247295
S75.28,2206 HIGH POINT DR,The Village of Bonnybrook,Sumter,Royal Palm,449000,3,2,2015,2 Car Garage,,28.9166614,-82.0083447,A,P,,249863
S75.106,2459 AMBLER CIR,The Village of Bonnybrook,Sumter,Modified Designer,449000,3,2,1820,2 Car Garage,,28.9194112,-82.01138799,A,P,CBVFkcvXy8M,249961
S641.31,2027 AVERY PL,The Village of Bonnybrook,Sumter,Foxglove,354000,3,2,1407,"1 Car, plus Golf Car Garage",,28.92128509,-82.00329123,A,P,,249847
S236.6,2494 GREENHILL TRL,The Village of Belvedere,Sumter,Bonita,389900,3,2,1423,"1 Car, plus Golf Car Garage",,28.92256161,-82.01618061,A,P,,249967
S236.37,412 CALVERT TER,The Village of Belvedere,Sumter,Marathon,289900,2,2,1148,"1 Car, plus Golf Car Garage",,28.92333613,-82.01637576,A,P,,250331
S76.39,560 SMITHFIELD PL,The Village of Belvedere,Sumter,Oleander,415000,3,2,1667,"2 Car, plus Golf Car Garage",,28.91843345,-82.01435597,A,P,,250258
S79.90,546 FOXFIELD PATH,The Village of Belvedere,Sumter,Camellia,535000,3,2,1875,"2 Car, plus Golf Car Garage",,28.92017249,-82.02705062,A,P,dGgJQOarkFQ,248520
S80.66,649 RAVENEL CT,The Village of Belvedere,Sumter,Bougainvillea,373000,3,2,1392,2 Car Garage,,28.91757538,-82.02242141,A,P,,249969
S242.65,2614 ASCOT LOOP,The Village of Belvedere,Sumter,Colony,275000,2,2,1156,"1 Car, plus Golf Car Garage",,28.92171617,-82.01958162,A,P,,250445
S644.9,433 CANTERBURY CT,The Village of Belvedere,Sumter,Cabot Cove,305000,2,2,1188,"1 Car, plus Golf Car Garage",,28.92266933,-82.02067572,A,P,,250559
S72.98,1993 HARTFORD PATH,The Village of Bridgeport at Lake Miona,Sumter,Natchez,874900,3,2,2616,"2 Car, plus Golf Car Garage",Swimming Pool,28.90991623,-82.0020456,A,P,5nhvKYqBzg4,247210
S102.2,1694 BLACK LAKE DR,The Village of Bridgeport at Lake Miona,Sumter,Chatham,2145000,3,2,3150,,Swimming Pool,28.90787979,-81.994134,A,P,tkW-OKri0aE,249895
S70.37,405 KINGSTON WAY,The Village of Winifred,Sumter,Oleander,449000,3,2,1647,"2 Car, plus Golf Car Garage",,28.92361672,-82.00254104,A,P,,249249
S70.287,628 SHALIMAR ST,The Village of Winifred,Sumter,Bougainvillea,369000,3,2,1416,2 Car Garage,,28.91819998,-81.99652062,A,P,,249324
S71.192,1787 WINTHROP TER,The Village of Winifred,Sumter,Jasmine,379000,3,2,1472,2 Car Garage,,28.91496442,-81.9966853,A,P,CIlzt_ztJ7M,250185
S71.227,740 WINIFRED WAY,The Village of Winifred,Sumter,Cypress,459000,3,2,1861,2 Car Garage,,28.91555208,-81.99513508,A,P,,250238
S649.57,2344 RILEY RD,The Village of Ashland,Sumter,Colony,309000,2,2,1156,"1 Car, plus Golf Car Garage",,28.90934751,-82.01201432,A,P,,250585
S82.57,2118 KAYLEE DR,The Village of Ashland,Sumter,Gardenia,475000,3,2,2114,,,28.91578781,-82.00451459,A,P,,249114
S83.127,921 BARRYMOORE LOOP,The Village of Ashland,Sumter,Amarillo,389000,3,2,1572,2 Car Garage,,28.90943418,-82.00524605,A,P,,249797
S648.3,2134 JASPER WAY,The Village of Ashland,Sumter,Anna Maria,498800,3,2,1605,"1 Car, plus Golf Car Garage",,28.91268933,-82.00609118,A,P,SJ4vVak4qL4,250383
S648.17,2068 BURROUGHS RD,The Village of Ashland,Sumter,Anna Maria,397000,3,2,1605,"1 Car, plus Golf Car Garage",,28.91184021,-82.00462257,A,P,,249647
S648.42,873 CARRABELLA TER,The Village of Ashland,Sumter,Amelia,314900,2,2,1129,"1 Car, plus Golf Car Garage",,28.91205274,-82.00415496,A,P,,250038
